,index,Id,Name,Year,Gender,Count,Rank
275259,1320944,1320945,Austin,1999,M,20766,88.0
275260,1320945,1320946,William,1999,M,20708,87.0
275261,1320946,1320947,John,1999,M,20338,86.0
275262,1320947,1320948,David,1999,M,20318,85.0
275263,1320948,1320949,Zachary,1999,M,19979,84.0
275264,1320949,1320950,Anthony,1999,M,19469,83.0
275265,1320950,1320951,James,1999,M,18550,82.0
275266,1320951,1320952,Justin,1999,M,18273,81.0
275267,1320952,1320953,Alexander,1999,M,17412,80.0
275268,1320953,1320954,Jonathan,1999,M,17055,79.0
275269,1320954,1320955,Dylan,1999,M,15975,78.0
275270,1320955,1320956,Noah,1999,M,14915,77.0
275271,1320956,1320957,Christian,1999,M,14776,76.0
275272,1320957,1320958,Robert,1999,M,14535,75.0
275273,1320958,1320959,Samuel,1999,M,14021,74.0
275274,1320959,1320960,Kyle,1999,M,13768,73.0
275275,1320960,1320961,Benjamin,1999,M,13657,72.0
275276,1320961,1320962,Jordan,1999,M,13048,71.0
275277,1320962,1320963,Thomas,1999,M,12790,70.0
275278,1320963,1320964,Nathan,1999,M,12532,69.0
275279,1320964,1320965,Cameron,1999,M,12433,68.0
275280,1320965,1320966,Kevin,1999,M,12251,67.0
275281,1320966,1320967,Jose,1999,M,12146,66.0
275282,1320967,1320968,Hunter,1999,M,11485,65.0
275283,1320968,1320969,Ethan,1999,M,11439,64.0
275284,1320969,1320970,Aaron,1999,M,9851,63.0
275285,1320970,1320971,Eric,1999,M,9378,62.0
275286,1320971,1320972,Jason,1999,M,9362,61.0
275287,1320972,1320973,Caleb,1999,M,9277,60.0
275288,1320973,1320974,Logan,1999,M,9135,59.0
275289,1320974,1320975,Brian,1999,M,8805,58.0
275290,1320975,1320976,Adam,1999,M,8219,57.0
275291,1320976,1320977,Cody,1999,M,7860,56.0
275292,1320977,1320978,Juan,1999,M,7796,55.0
275293,1320978,1320979,Steven,1999,M,7687,54.0
275294,1320979,1320980,Connor,1999,M,7596,53.0
275295,1320980,1320981,Timothy,1999,M,7589,52.0
275296,1320981,1320982,Charles,1999,M,7524,51.0
275297,1320982,1320983,Isaiah,1999,M,7498,50.0
275298,1320983,1320984,Jack,1999,M,7383,49.0
275299,1320984,1320985,Gabriel,1999,M,7368,48.0
275300,1320985,1320986,Jared,1999,M,7275,47.0
275301,1320986,1320987,Luis,1999,M,7205,46.0
275302,1320987,1320988,Sean,1999,M,7203,45.0
275303,1320988,1320989,Evan,1999,M,6849,44.0
275304,1320989,1320990,Alex,1999,M,6826,43.0
275305,1320990,1320991,Carlos,1999,M,6661,42.0
275306,1320991,1320992,Elijah,1999,M,6594,41.0
275307,1320992,1320993,Richard,1999,M,6499,40.0
275308,1320993,1320994,Nathaniel,1999,M,6462,39.0
275309,1320994,1320995,Patrick,1999,M,6444,38.0
275310,1320995,1320996,Isaac,1999,M,6400,37.0
275311,1320996,1320997,Seth,1999,M,6302,36.0
275312,1320997,1320998,Trevor,1999,M,6253,35.0
275313,1320998,1320999,Luke,1999,M,6131,34.0
275314,1320999,1321000,Devin,1999,M,5968,33.0
275315,1321000,1321001,Mark,1999,M,5605,32.0
275316,1321001,1321002,Jesus,1999,M,5565,31.0
275317,1321002,1321003,Ian,1999,M,5451,29.5
275318,1321003,1321004,Mason,1999,M,5451,29.5
275319,1321004,1321005,Angel,1999,M,5400,28.0
275320,1321005,1321006,Bryan,1999,M,5391,27.0
275321,1321006,1321007,Cole,1999,M,5315,26.0
275322,1321007,1321008,Chase,1999,M,5221,25.0
275323,1321008,1321009,Dakota,1999,M,5092,24.0
275324,1321009,1321010,Garrett,1999,M,5075,23.0
275325,1321010,1321011,Adrian,1999,M,5066,22.0
275326,1321011,1321012,Antonio,1999,M,5027,21.0
275327,1321012,1321013,Jeremy,1999,M,5012,20.0
